철도운영기관명,선명,역명,철도운영기관코드,선코드,역코드,출입구번호,위치,시작층명,시작운행층수,종료층명,종료운행층수,정원수,정원무게,승강기상태,승강기번호
,인천1호선,국제업무지구,IC,I1,138,3,(B1)3번 출입구 방향(1F))3번 출입구 근처,지하,1,지상,1,16,1200.00,,
,인천1호선,송도달빛축제공원,IC,I1,139,,(B2) 국제업무지구역 방향 승강장 5-1 열차 출입문 앞(B1) 국제업무지구역 방향 열차 승강장 방향,지하,2,지하,1,24,1600.00,,
,인천1호선,송도달빛축제공원,IC,I1,139,,(B2) 승강장 5-1 열차 출입문 앞(B1)  열차 승강장 방향,지하,2,지하,1,24,1600.00,,
,1호선,도화,KR,1,157,"3,4","(2층) 맞이방 3, 4번 출입구 근처",지상,1,지상,2,15,1000.00,,
,인천1호선,송도달빛축제공원,IC,I1,139,1,(B1) 1번 출입구 방향(1F) 1번 출입구 뒤,지하,1,지상,1,24,1600.00,,
,인천1호선,송도달빛축제공원,IC,I1,139,2,(B1) 2번 출입구 방향(1F) 2번 출입구 뒤,지하,1,지상,1,24,1600.00,,
,6호선,화랑대(서울여대입구),S1,6,2647,내부,봉화산 방면4-1,지하,2,지하,1,15,1000.00,,
,6호선,화랑대(서울여대입구),S1,6,2647,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,1호선,도화,KR,1,157,,(2층) 맞이방 서울역 방향 개찰구 앞,지상,1,지상,2,15,1000.00,,
,1호선,도화,KR,1,157,,(2층) 맞이방 인천 방향 개찰구 앞,지상,1,지상,2,15,1000.00,,
,1호선,제물포,KR,1,158,2,(1F) 2번 출입구 앞,지상,1,지상,2,15,1000.00,,
,1호선,제물포,KR,1,158,,(1F)  도화역 방행 승강장 7-3 출입구 앞,지상,1,지상,2,15,1000.00,,
,1호선,제물포,KR,1,158,,(1F)  도원역 방행 승강장 4-2 출입구 앞,지상,1,지상,2,15,1000.00,,
,1호선,도원,KR,1,159,74,(1) 제물포역 방향 승강장 7-4 출입문앞,지상,1,지상,2,15,1000.00,,
,1호선,도원,KR,1,159,41,(1) 동인천역 방향 승강장 4-1 출입문앞,지상,1,지상,2,15,1000.00,,
,인천2호선,시민공원,IC,I2,219,,(B1) 화장실 옆(M1) 화장실 옆,지하,1,지하,2,17,1150.00,,
,1호선,동인천,KR,1,160,1,선상 개집표구 옆,지상,1,지상,3,15,1000.00,,
,1호선,동인천,KR,1,160,"1,4",상행 승강장 6-1,지상,1,지상,3,15,1000.00,,
,1호선,동인천,KR,1,160,"2,3",선하 맞이방 ,지상,1,지상,1,15,1000.00,,
,1호선,인천,KR,1,161,1,(B1) 지하1층 철도경찰사무실 앞 복도 끝 좌측(1F) 1번출구에서 수인분당선 환승 통로 끝,지하,1,지상,1,15,1000.00,,
,1호선,인천,KR,1,161,1,(B1) 지하 1층 맞이방에서 3번출구 복도 끝(1F) 3번출구 옆,지하,1,지상,1,15,1000.00,,
,1호선,동암,KR,1,154,1,1층 1번 출입구 옆,지상,1,지상,2,15,1000.00,,
,1호선,인천,KR,1,161,1,"(B1) 환승통로 끝 좌측(1F) 1호선 1,2번 승강장 2-1",지하,1,지상,1,15,1000.00,,
,1호선,인천,KR,1,161,3,(B1) 지하1층 철도경찰사무실 앞(B2) 지하2층 중앙계단 앞(B3) 지하3층 분리수거장 앞,지하,3,지하,1,15,1000.00,,
,1호선,가산디지털단지,KR,1,P142,11,(2F) 11번 출입구 옆,지상,1,지상,2,15,1000.00,,
,1호선,가산디지털단지,KR,1,P142,상선,(2F) 상선 계단,지상,1,지상,2,15,1000.00,,
,1호선,가산디지털단지,KR,1,P142,하선,(2F) 하선 계단,지상,1,지상,2,15,1000.00,,
,1호선,가산디지털단지,KR,1,P142,3,(2F) 3번 출입구 옆,지상,1,지상,2,17,1275.00,,
,1호선,가산디지털단지,KR,1,P142,2,(2F) 2번 출입구 옆,지상,1,지상,2,4,350.00,,
,1호선,독산,KR,1,P143,1,"(1F) 1번 출입구 옆, (2F) 1번 출입구 앞",지상,1,지상,2,11,750.00,,
,1호선,독산,KR,1,P143,2,"(1F) 2번 출입구 옆, (2F) 2번/3번 출입구 사이",지상,1,지상,2,15,1000.00,,
,3호선,불광,S1,3,312,내부,연신내 방면3-3,지하,2,지하,1,11,750.00,,
,1호선,금천구청,KR,1,P144,1,4호기(1층 광장 1번출구 계단 옆) 3호기(2층 맞이방 ↔ 이동통로)2호기( 이동통로  ↔ 하행승강장) 1호기(이동통로  ↔ 상행승강장),지상,1,지상,2,17,500.00,,
,1호선,석수,KR,1,P145,,"(1F) 도로 옆 육교 쪽 엘리베이터, 보도 육교를 지나서 석수역 이동통로,맞이방 및 1,2번 출구로 가는 방향",지상,1,지상,2,12,900.00,,
,1호선,석수,KR,1,P145,1,"(1F) 1번 출구 쪽 엘리베이터, 1번 출구 옆",지상,1,지상,2,12,900.00,,
,1호선,석수,KR,1,P145,2,"(1F) 2번 출구 쪽 엘리베이터, 2번 출구 옆",지상,1,지상,2,12,900.00,,
,1호선,관악,KR,1,P146,"1,2",(1F) 안양역 방향 승강장 진행방향 앞쪽 끝,지상,1,지상,2,15,1040.00,,
,1호선,관악,KR,1,P146,2,(1F) 2번 출입구 옆,지상,1,지상,2,15,1040.00,,
,1호선,관악,KR,1,P146,1,(1F) 1번 출입구 옆,지상,1,지상,2,15,1000.00,,
,1호선,안양,KR,1,P147,1,(2F) 1번출구 맞이방 서쪽,지하,1,지상,2,11,750.00,,
,1호선,안양,KR,1,P147,,(1F) 관악역 방향 승강장 4-3 출입문앞,지상,1,지상,2,15,1000.00,,
,1호선,안양,KR,1,P147,,(1F) 명학역 방향 승강장 7-2 출입문앞,지상,1,지상,2,15,1000.00,,
,1호선,금정,KR,1,P149,,"(2F) 북부역사 환승통로(1F) 북부역사 1,4호선 상행 승강장 3-2 ",지상,1,지상,2,15,1000.00,,
,1호선,금정,KR,1,P149,,"(2F) 북부역사 환승통로(1F) 북부역사 1,4호선 하행 승강장 8-3 ",지상,1,지상,2,15,1000.00,,
,1호선,금정,KR,1,P149,,"(2F) 남부역사 환승통로(1F) 남부역사 1,4호선 하행 승강장 1-4",지상,1,지상,2,15,1040.00,,
,5호선,강일,S1,5,2562,4,4번 출구 측,지하,2,지상,1,24,1600.00,,
,5호선,미사,S1,5,2563,내부,강일 방면5-1,지하,2,지하,1,24,1600.00,,
,5호선,미사,S1,5,2563,내부,하남풍산 방면5-1,지하,2,지하,1,24,1600.00,,
,1호선,금정,KR,1,P149,,"(2F) 남부역사 환승통로(1F) 남부역사 1,4호선 하행 승강장 10-1",지상,1,지상,2,15,1040.00,,
,1호선,군포,KR,1,P150,,(1F) 당정역 방향 승강장 2-3 -> (2F) 음료자판기 옆,지상,1,지상,2,15,1040.00,,
,1호선,군포,KR,1,P150,, (1F) 광장 스마트도서관 옆 -> (2F) 1번 출입구 방향 ,지상,1,지상,2,15,1000.00,,
,1호선,당정,KR,1,P151,,"(1F) 의왕역 방향 승강장 5-4 출입문 앞, (2F) 이동통로 의왕역 방향 계단 옆",지상,1,지상,2,15,1000.00,,
,1호선,당정,KR,1,P151,,"(1F) 군포역 방향 승강장 5-4 출입문 앞, (2F) 이동통로 군포역 방향 계단 옆",지상,1,지상,2,15,1000.00,,
,2호선,문래,S1,2,235,5,5번 출구 측,지하,1,지상,1,15,1000.00,,
,2호선,문래,S1,2,235,1,1번 출구 측,지하,1,지상,1,15,1000.00,,
,2호선,영등포구청,S1,2,236,내부,문래 방면8-4,지하,2,지하,1,15,1000.00,,
,6호선,화랑대(서울여대입구),S1,6,2647,7,7번 출구 측,지하,1,지상,1,24,1600.00,,
,6호선,화랑대(서울여대입구),S1,6,2647,3,3번 출구 측,지하,1,지상,1,21,1600.00,,
,1호선,당정,KR,1,P151,1,"(1F) 1번/2번 출입구 사이, (2F) 1번/2번 출입구 사이",지상,1,지상,2,20,1350.00,,
,1호선,당정,KR,1,P151,3,"(1F)  3번 출입구 옆, (2F) 3번 출입구 앞",지상,1,지상,2,20,1350.00,,
,1호선,의왕,KR,1,P152,,"(1F) 당정역방향 승강장 3-2 출입문 앞, (2F)맞이방 표내는곳 안쪽",지상,1,지상,2,11,750.00,,
,1호선,의왕,KR,1,P152,,"(1F) 성균관대역방향 승강장 8-3 출입문 앞, (2F)맞이방 표내는곳 안쪽",지상,1,지상,2,11,750.00,,
,1호선,의왕,KR,1,P152,2,"(1F)2번출입구 중앙계단용 1층광장, (2F) 행복마을, (3F) 맞이방",지상,1,지상,3,15,1000.00,,
,1호선,화서,KR,1,P154,"5,6","(1) 1층 상행맞이방 장애인게이트 근처, 5번 출입구 옆 (2) 6번 출입구 옆",지상,1,지상,2,15,1000.00,,
,5호선,마포,S1,5,2529,내부,"여의나루 방면5-1, 공덕 방면4-4",지하,5,지하,1,15,1000.00,,
,1호선,화서,KR,1,P154,"1,4,2","(1R) 2번 출입구 근처, (1) 1층 하행맞이방 장애인게이트 앞(2) 1번 출입구 옆",지상,1,지상,2,15,1000.00,,
,1호선,수원,KR,1,P155,,(2F) 세류역(전철하행) 방향 게이트 지나 계단내려가기 전(1F) 세류역(전철하행) 방향 승강장 1-2,지상,1,지상,2,15,1000.00,,
,1호선,수원,KR,1,P155,,(2F) 편의점 CU방향(1F) 화서역(전철상행) 방향 승강장 6-2,지상,1,지상,2,15,900.00,,
,1호선,수원,KR,1,P155,6,(2F) 주차장(1F) 역광장 매산지구대 방향,지상,1,지상,2,20,1350.00,,
,1호선,수원,KR,1,P155,,(1F) 화서역(전철상행) 방향 승강장 7-1(B1) 지하 환승통로,지하,1,지상,1,13,900.00,,
,1호선,수원,KR,1,P155,,(1F) 세류역(전철하행) 방향 승강장 3-4(B1) 지하 환승통로,지하,1,지상,1,13,900.00,,
,공항철도,김포공항,AR,A1,A05,4,(1F) 4번 출구 방향(B1) F/A 고객화장실 앞,지하,1,지상,1,15,1000.00,,
,1호선,병점,KR,1,P157,1,(1F) 1번 출입구 옆(2F) 고객 화장실 옆 연결통로,지상,1,지상,2,13,1000.00,,
,1호선,병점,KR,1,P157,,"(1F) 세마역 방향 승강장 5-2 출입문 앞(2F) 표 내는 곳 앞, 연결통로",지상,1,지상,2,13,1000.00,,
,1호선,병점,KR,1,P157,,"(1F) 세류역 방향 승강장 6-3 출입문 앞(2F) 표 내는 곳 앞, 연결통로",지상,1,지상,2,13,1000.00,,
,1호선,오산,KR,1,P160,"1,2",(1F) 오산대역 방향 승강장 10-4 출입문 앞(2F) 환승센터 맞이방,지상,1,지상,2,15,1000.00,,
,1호선,송탄,KR,1,P162,2,(1F) 2번/3번 출입구 사이 엘리베이터(2F) 2번 출입구 옆,지상,1,지상,2,15,1000.00,,
,1호선,송탄,KR,1,P162,,(1F) 서정리역 방향 승강장 7-3(2F) 맞이방 주출입구 옆,지상,1,지상,2,15,1000.00,,
,1호선,평택지제,KR,1,P164,,(1F) 서정리 방향 승강장 6-1 출입문 앞 (2F) 게이트 이동통로,지상,1,지상,2,15,1000.00,,
,1호선,평택,KR,1,P165,2,(3F) 2번 출입구 방향 물품보관함 옆(서광장),지상,1,지상,3,24,1600.00,,
,1호선,평택,KR,1,P165,,(3F) 전철 하행 에스컬레이터 옆,지상,1,지상,3,15,1000.00,,
,1호선,평택,KR,1,P165,,(3F) 국철 상행 에스컬레이터 옆,지상,1,지상,3,15,1000.00,,
,1호선,평택,KR,1,P165,,(3F) 국철 하행 에스컬레이터 옆,지상,1,지상,3,15,1000.00,,
,1호선,평택,KR,1,P165,1,(3F) 1번 출입구 방향 신발매장 옆(동광장),지상,1,지상,4,15,1000.00,,
,1호선,성환,KR,1,P166,"1,2",(1F) 직산역 방향 승강장 4-3 출입문 앞(2F) 화장실옆 엘리베이터,지상,1,지상,2,15,1000.00,,
,5호선,미사,S1,5,2563,1,1번 출구 측,지하,1,지상,1,24,1600.00,,
,1호선,성환,KR,1,P166,"1,2",(1F) 성환역 1번 출입구 옆(2F) 성환역 1번 출입구와 스토리 웨이 사이,지상,1,지상,2,15,1000.00,,
,1호선,성환,KR,1,P166,"1,2",(1F) 성환역 2번 출입구 옆(2F) 성환역 2번 출입구와 스토리 웨이 사이,지상,1,지상,2,15,1000.00,,
,2호선,영등포구청,S1,2,236,내부,당산 방면3-1,지하,2,지하,1,15,1000.00,,
,1호선,성환,KR,1,P166,"1,2",(1F) 평택역 방향 승강장 7-2 출입문 앞(2F) 맞이방 내 엘리베이터,지상,1,지상,2,15,1000.00,,
,1호선,성환,KR,1,P166,"1,2",(1F) 성환역 2번 출입구 계단 뒤쪽(2F) 성환역 2번 출입구 계단 맞은편,지상,1,지상,2,15,1000.00,,
,1호선,직산,KR,1,P167,1,(2F) 1번 출입구 옆(1F) 1번 출입구 옆,지상,1,지상,2,15,1000.00,,
,1호선,직산,KR,1,P167,,(2F) 1번/2번 출입구 사이(1F) 두정역 방향 승강장 3-4 출입문 앞,지상,1,지상,2,15,1000.00,,
,1호선,직산,KR,1,P167,,(2F) 1번/2번 출입구 사이(1F) 성환역 방향 승강장 8-1 출입문 앞,지상,1,지상,2,15,1000.00,,
,1호선,직산,KR,1,P167,2,(2F) 2번 출입구 옆(1F) 2번 출입구 옆,지상,1,지상,2,11,750.00,,
,1호선,두정,KR,1,P168,1,(1F) 1번출입구 서쪽광장 도로변(2F) 1번 출입구 서쪽광장 옆,지상,1,지상,2,12,780.00,,
,1호선,두정,KR,1,P168,1,(1F) 직산역 방향 승강장 10-4 출입문 앞(2F) 표 내는 곳 옆,지상,1,지상,2,15,1000.00,,
,1호선,두정,KR,1,P168,1,(1F) 천안역 방향 승강장 1-1 출입문 앞(2F) 표 내는곳 옆,지상,1,지상,2,15,1000.00,,
,1호선,두정,KR,1,P168,1,(1F) 1번 출입구 동쪽광장 옆(2F) 1번 출입구 동쪽광장 도로변,지상,1,지상,2,12,780.00,,
,1호선,두정,KR,1,P168,2,(1F) 천안역 방향 승강장 10-2 출입문 앞(2F) 표 내는곳 옆,지상,1,지상,2,17,1275.00,,
,1호선,두정,KR,1,P168,2,(1F) 직산역 방향 승강장 1-3 출입문 앞(2F) 표 내는 곳 옆,지상,1,지상,2,17,1275.00,,
,1호선,천안,KR,1,P169,1,"(1F) 3,4번 승강장(3F) 동부맞이방 개찰구",지상,1,지상,3,13,1000.00,,
,공항철도,인천공항1터미널,AR,A1,A10,,(B4) 인천공항2터미널 방향 승강장 3-1 출입문 앞(B1) 직통열차 표내는 곳 진입 후 오른편,지하,4,지하,1,24,1600.00,,
,신분당선,논현,DX,D1,4305,3,(1F) 3번 출입구 근처(B2) 3번 출입구 앞,지하,2,지상,1,17,1150.00,,
,6호선,봉화산(서울의료원),S1,6,2648,4,4번 출구 측,지하,1,지상,1,24,1600.00,,
,6호선,봉화산(서울의료원),S1,6,2648,4,4번 출입구,지하,1,지하,1,24,1600.00,,
,6호선,봉화산(서울의료원),S1,6,2648,,신내 방면8-3,지하,2,지하,1,10,800.00,,
,6호선,신내,S1,6,2649,내부,"신내, 봉화산 방면8-3",지상,1,지상,2,17,1150.00,,
,경의중앙,운길산,KR,K4,K129,,표 내는 곳 내부 양수방향 계단 옆,지상,1,지상,2,15,1000.00,,
,경의중앙,양수,KR,K4,K130,1,(1F) 1번 출입구 방향 계단 근처<->(2F) 여객통로,지상,1,지상,2,15,1000.00,,
,경의중앙,양수,KR,K4,K130,,(1F) 운길산역 방향 승강장 4-4 출입문 앞<->(2F) 표 내는 곳,지상,1,지상,2,15,1000.00,,
,1호선,서울역,S1,1,150,내부,시청 방면5-1,지하,2,지하,1,11,750.00,,
,경의중앙,양수,KR,K4,K130,,(1F) 신원역 방향 승강장 5-1 출입문 앞<->(2F) 표 내는 곳,지상,1,지상,2,15,1000.00,,
,경의중앙,양수,KR,K4,K130,2,(1F) 2번 출입구 방향 계단 근처<->(2F) 여객통로,지상,1,지상,2,15,1000.00,,
,4호선,남태령,S1,4,434,1,1번 출구 측,지하,2,지하,1,13,1000.00,,
,5호선,마포,S1,5,2529,2,2번 출구 측,지하,1,지상,1,15,1000.00,,
,신분당선,논현,DX,D1,4305,,(B3) 7호선 반포 방향 승강장(B4) 신분당선 환승 표내는 곳 신사 / 신논현 방향 승강장,지하,4,지하,3,17,1150.00,,
,신분당선,신논현,DX,D1,4306,,(B5) 논현 방면(상행) 승강장 4-1출입문 앞,지하,5,지하,3,17,1150.00,,
,신분당선,신논현,DX,D1,4306,,(B5) 논현 방면(상행) 승강장 1-1 출입문 앞 ,지하,5,지하,2,17,1150.00,,
,신분당선,신논현,DX,D1,4306,,(B5) 강남 방면(하행) 승강장 6-4 출입문 앞,지하,5,지하,2,17,1150.00,,
,인천2호선,시민공원,IC,I2,219,1,(B1) 고객안내센터 옆(1F) 1번 출입구 근처,지하,1,지상,1,17,1150.00,,
,신분당선,강남,DX,D1,4307,,"(B2) 2호선 교대 방향 승강장 4-4 출입문 근처, (B3) 환승통로 교대방면 근처",지하,3,지하,2,15,1000.00,,
,신분당선,양재(서초구청),DX,D1,4308,7,(1F) 7번 출입구 근처(B1) 7번 출입구 하단부(B3) 고객안내센터 맞은편,지하,3,지상,1,15,1000.00,,
,신분당선,양재(서초구청),DX,D1,4308,10,(1F) 10번 출입구 근처(B1) 10번 출입구 하단부(B3) GS편의점 옆,지하,3,지상,1,15,1000.00,,
,신분당선,양재(서초구청),DX,D1,4308,,(B2) 3호선 남부터미널 방향 승강장 6-3 출입문 앞(B3) 3호선 남부터미널 방향 연결통로,지하,3,지하,2,15,1000.00,,
,공항철도,공덕,AR,A1,A02,,(B3) 운임구역대합실  화장실 맞은편 (B5) 서울방향 승강장 3-4 출입문 앞,지하,5,지하,3,17,1150.00,,
,신분당선,양재(서초구청),DX,D1,4308,,(B3) P/A 화장실 옆(B4) 양재시민의숲 방향 5-4 출입문 앞,지하,4,지하,3,15,1000.00,,
,신분당선,양재(서초구청),DX,D1,4308,,(B3) P/A 화장실 맞은편(B4) 강남 방향 2-1 출입문 앞,지하,4,지하,3,15,1000.00,,
,신분당선,양재시민의숲(매헌),DX,D1,4309,"2,3",(B1) 2번/3번 출입구 사이 엘리베이터,지하,1,지상,1,15,1000.00,,
,신분당선,양재시민의숲(매헌),DX,D1,4309,,(B3)청계산입구역 방향 승강장 5-1 출입문 앞,지하,3,지하,1,15,1000.00,,
,신분당선,양재시민의숲(매헌),DX,D1,4309,,(B3)양재역 방향 승강장 2-4 출입문 앞,지하,3,지하,1,15,1000.00,,
,신분당선,청계산입구,DX,D1,4310,,(1F) 2번 출입구 뒤쪽(B1) 타는 곳 안내표지판 앞,지하,1,지상,1,15,1000.00,,
,신분당선,청계산입구,DX,D1,4310,,(B1) 표 내는 곳 안쪽 화장실 옆(B3) 판교역 방향 승강장 3-1 출입문 앞,지하,3,지하,1,15,1000.00,,
,인천2호선,독정,IC,I2,206,1,(1F) 2번 출입구 근처(B1) 2번 출입구 옆,지하,1,지상,1,17,1150.00,,
,신분당선,청계산입구,DX,D1,4310,,(B1) 표 내는 곳 안쪽 양재시민의숲역 방향 에스컬레이터(B3) 양재시민의숲역 방향 승강장 4-4 출입문 앞,지하,3,지하,1,15,1000.00,,
,신분당선,판교(판교테크노밸리),DX,D1,4311,1,(1F) 1번 출입구 근처(B1) 환승주차장(B2) 1번 출입구 옆,지하,2,지상,1,15,1000.00,,
,신분당선,판교(판교테크노밸리),DX,D1,4311,3,(1F) 3번 출입구 근처(B1) 환승주차장(B2) 3번 출입구 옆,지하,2,지상,1,15,1000.00,,
,신분당선,판교(판교테크노밸리),DX,D1,4311,,(B2) 표 내는 곳 내 청계산입구 방면(상행) 우측 (B3) 정자 방면(하행)승강장 5-4출입문 맞은편,지하,3,지하,2,15,1000.00,,
,신분당선,판교(판교테크노밸리),DX,D1,4311,,(B2) 표 내는 곳 내 청계산입구 방면(상행) 좌측(B3) 청계산입구 방면(상행)승강장 2-1출입문 맞은편,지하,3,지하,2,15,1000.00,,
,신분당선,정자,DX,D1,4312,6,(1F) 6번 출입구 뒤(B1) 비운임구역 대합실 표 내는 곳 방향,지하,2,지상,1,15,1000.00,,
,5호선,미사,S1,5,2563,6,6번 출구 측,지하,1,지상,1,24,1600.00,,
,5호선,하남풍산,S1,5,2564,내부,미사 방면4-4,지하,2,지하,1,24,1600.00,,
,5호선,하남풍산,S1,5,2564,내부,하남시청 방면5-1,지하,2,지하,1,24,1600.00,,
,2호선,뚝섬,S1,2,210,3,3번 출구 측,지상,1,지상,2,13,1000.00,,
,신분당선,정자,DX,D1,4312,,(B1) 미금역 방향 승강장 6-4 출입문 앞(B2) 환승 표 내는 곳 방향 통로,지하,2,지하,1,15,1000.00,,
,경의중앙,아신(아세아연합신학대),KR,K4,K133,1,(1F) 1번 주출입구 좌측 주차장 사이(2F)맞이방 출입구,지상,1,지상,2,15,1000.00,,
,경의중앙,아신(아세아연합신학대),KR,K4,K133,,(1F)국수역 방향 승강장 5-1 출입문 앞(2F)표내는곳 안쪽 ,지상,1,지상,2,15,1000.00,,
,2호선,신촌,S1,2,240,내부,홍대입구 방면8-4,지하,2,지하,1,15,1000.00,,
,신분당선,정자,DX,D1,4312,,(B2) 운임구역 대합실 표 내는 곳 방향 (B3) 판교역 방향 승강장 3-4 출입문 앞,지하,3,지하,2,15,1000.00,,
,신분당선,신논현,DX,D1,4306,7,(1F) 7번 출입구 뒤,지하,1,지상,1,17,1150.00,,
,2호선,영등포구청,S1,2,236,5,5번 출구 측,지하,1,지상,1,13,1000.00,,
,신분당선,광교중앙(아주대),DX,D1,4318,,"(B2) 표내는 곳 내 계단 옆, 1번/2번 출입구 방향(B3) 광교역 방향 승강장 4-1 출입문 앞",지하,3,지하,2,15,1000.00,,
,신분당선,광교중앙(아주대),DX,D1,4318,,"(B2) 표내는 곳 내 계단 옆, 3번/4번 출입구 방향(B3) 상현역 방향 승강장 4-1 출입문 앞",지하,3,지하,2,15,1000.00,,
,신분당선,광교(경기대),DX,D1,4319,1,(1F) 1번 출입구 옆(2F) 대합실 입구,지상,1,지상,2,15,1000.00,,
,신분당선,광교(경기대),DX,D1,4319,2,(1F) 2번 출입구 옆(2F) 대합실 입구,지상,1,지상,2,15,1000.00,,
,신분당선,광교(경기대),DX,D1,4319,,(2F) 표내는곳 내 계단 옆(1F) 종착지 승강장 6-4 출입문 앞,지상,1,지상,2,15,1000.00,,
,신분당선,광교(경기대),DX,D1,4319,,(2F) 표내는곳 내 계단 옆(1F) 산사역 방향 승강장 1-1 출입문 앞,지상,1,지상,2,15,1000.00,,
,1호선,서울역,S1,1,150,2,2번 출구 측,지하,1,지상,1,13,900.00,,
,1호선,아산,KR,1,P172,2,1층(게이트) - 2층(하홈),지상,1,지상,2,15,1000.00,,
,신분당선,신사,DX,D1,D04,,(1F) 6번 출입구 옆(B1) 동빙고 방향 대합실 우측,지하,1,지상,1,17,1150.00,,
,신분당선,신사,DX,D1,D04,,(1F) 대합실 시점방면 고객안내센터 좌측(B2) (오금환승)상선 승강장(종착역) 방면 에스컬레이터 옆(B4) 상선승강장(종착역) 1-1,지하,4,지하,1,17,1150.00,,
